Time CaSSavg CaJSRavg JRyRtot PRyR_open PRyR_ready PNorm_mode PnotVinact PLType_open CaToT2 PIto2_open CaJSRtot CaSStot 
1.447 0.000221051 0.678772 9.33972e-07 0.0002 0.374 0.99 0.797 0 6.9155 0.003 0.000371296 2.13703 
1.448 0.000220383 0.67908 9.34192e-07 0.0002 0.3744 0.99 0.797 0 6.91521 0.001 0.000370215 2.13754 
1.449 0.000219783 0.679387 9.34421e-07 0.0002 0.3754 0.99 0.799 0 6.91491 0.001 0.000369243 2.13805 
1.45 0.000230599 0.679683 1.96159e-06 0.0004 0.3764 0.99 0.799 0 6.91461 0.001 0.000375991 2.13854 
1.451 0.00023144 0.679972 1.95594e-06 0.0004 0.3768 0.99 0.801 0 6.91432 0.002 0.000376503 2.13902 
1.452 0.000231054 0.68026 1.9513e-06 0.0004 0.378 0.99 0.802 0 6.91402 0.003 0.000375862 2.1395 
1.453 0.000230513 0.680548 1.94701e-06 0.0004 0.3786 0.992 0.802 0 6.91373 0 0.000375041 2.13997 
1.454 0.000229954 0.680835 1.94304e-06 0.0004 0.379 0.991 0.804 0 6.91344 0.001 0.000374197 2.14045 
1.455 0.000230429 0.681112 1.93567e-06 0.0004 0.3798 0.991 0.806 0 6.91315 0.002 0.000374288 2.14091 
1.456 0.000229019 0.681397 1.9329e-06 0.0004 0.3806 0.991 0.806 0 6.91286 0.001 0.000372782 2.14138 
1.457 0.000228294 0.681682 1.92995e-06 0.0004 0.3812 0.991 0.806 0 6.91257 0 0.000371708 2.14185 
1.458 0.000227704 0.681965 1.92721e-06 0.0004 0.3816 0.991 0.806 0 6.91228 0 0.000370803 2.14232 
1.459 0.00021746 0.682255 9.37087e-07 0.0002 0.3822 0.99 0.807 0 6.91199 0.001 0.000364534 2.14279 
1.46 0.000214624 0.68255 9.37381e-07 0.0002 0.383 0.99 0.808 0 6.9117 0.001 0.000360804 2.14328 
1.461 0.000213635 0.682844 9.37679e-07 0.0002 0.3834 0.991 0.809 0 6.91142 0 0.000359238 2.14377 
1.462 0.000212973 0.683136 9.37981e-07 0.0002 0.3836 0.991 0.811 0 6.91113 0.001 0.000358163 2.14425 
1.463 0.0002124 0.683426 9.38285e-07 0.0002 0.3842 0.992 0.812 0 6.91085 0.001 0.000357229 2.14473 
1.464 0.000211856 0.683715 9.38592e-07 0.0002 0.3852 0.992 0.812 0 6.91057 0.001 0.000356341 2.14521 
1.465 0.00021132 0.684002 9.38907e-07 0.0002 0.3856 0.992 0.813 0 6.91029 0.001 0.000355471 2.14568 
1.466 0.000210799 0.684287 9.39214e-07 0.0002 0.387 0.993 0.813 0 6.91 0 0.000354615 2.14615 
1.467 0.00021028 0.684571 9.39528e-07 0.0002 0.3878 0.993 0.813 0 6.90972 0.001 0.000353766 2.14662 
1.468 0.000209765 0.684854 9.39845e-07 0.0002 0.3884 0.993 0.815 0 6.90945 0.001 0.000352925 2.14708 
1.469 0.000202848 0.685137 0 0 0.3888 0.993 0.815 0 6.90917 0.001 0.000349205 2.14755 
1.47 0.00019765 0.68543 0 0 0.3894 0.993 0.815 0 6.90889 0.002 0.000343647 2.14804 
1.471 0.000196451 0.685721 0 0 0.3898 0.993 0.816 0 6.90861 0.002 0.000341788 2.14852 
1.472 0.000195747 0.68601 0 0 0.3904 0.99 0.816 0 6.90834 0 0.000340648 2.14899 
1.473 0.000195168 0.686297 0 0 0.391 0.989 0.817 0 6.90807 0 0.000339704 2.14947 
1.474 0.000194628 0.686583 0 0 0.3918 0.989 0.817 0 6.90779 0 0.000338824 2.14994 
1.475 0.000194104 0.686866 0 0 0.3924 0.989 0.818 0 6.90752 0.002 0.000337969 2.1504 
1.476 0.000193588 0.687148 0 0 0.393 0.989 0.818 0 6.90725 0.006 0.000337127 2.15087 
1.477 0.000193079 0.687429 0 0 0.3932 0.989 0.819 0 6.90698 0.003 0.000336296 2.15133 
1.478 0.000192574 0.687708 0 0 0.3946 0.989 0.821 0 6.90671 0 0.000335473 2.15179 
1.479 0.000215958 0.687965 2.03645e-06 0.0004 0.3956 0.989 0.821 0 6.90644 0 0.000346006 2.15221 
1.48 0.000217068 0.688211 2.01463e-06 0.0004 0.3966 0.989 0.821 0 6.90617 0.001 0.000347034 2.15262 
1.481 0.000204792 0.688468 1.01731e-06 0.0002 0.398 0.989 0.822 0 6.90591 0 0.000343291 2.15304 
1.482 0.00020379 0.688729 1.01338e-06 0.0002 0.3986 0.99 0.822 0 6.90564 0.001 0.000342008 2.15346 
1.483 0.000203214 0.688989 1.00964e-06 0.0002 0.4004 0.99 0.822 0 6.90537 0.003 0.000341161 2.15389 
1.484 0.0002027 0.689248 1.00615e-06 0.0002 0.401 0.99 0.822 0 6.90511 0.001 0.000340383 2.15432 
1.485 0.000214109 0.689493 1.96376e-06 0.0004 0.4016 0.99 0.822 0 6.90484 0.002 0.000343176 2.15472 
1.486 0.000213793 0.689737 1.94777e-06 0.0004 0.402 0.99 0.822 0 6.90458 0 0.000342741 2.15511 
1.487 0.000201692 0.689991 9.86055e-07 0.0002 0.4026 0.99 0.823 0 6.90432 0.003 0.000338767 2.15553 
1.488 0.000200765 0.690248 9.84137e-07 0.0002 0.4028 0.989 0.823 0 6.90406 0.002 0.000337531 2.15595 
1.489 0.000200217 0.690504 9.82295e-07 0.0002 0.4032 0.989 0.823 0 6.9038 0.001 0.000336695 2.15637 
1.49 0.000199727 0.690758 9.80576e-07 0.0002 0.404 0.99 0.823 0 6.90354 0.003 0.000335926 2.15678 
1.491 0.000199252 0.691011 9.78977e-07 0.0002 0.405 0.989 0.823 0 6.90328 0.003 0.000335174 2.1572 
1.492 0.000200431 0.691259 9.77489e-07 0.0002 0.4062 0.989 0.825 0 6.90302 0.001 0.000336629 2.1576 
1.493 0.00019868 0.691509 9.76107e-07 0.0002 0.4068 0.989 0.826 0 6.90276 0.002 0.000334262 2.15801 
1.494 0.000187578 0.691769 0 0 0.4076 0.989 0.826 0 6.90251 0.003 0.000326808 2.15843 
1.495 0.000185476 0.692031 0 0 0.409 0.988 0.826 0 6.90225 0.001 0.000323828 2.15886 
1.496 0.000184644 0.692291 0 0 0.4094 0.988 0.826 0 6.902 0 0.000322491 2.15929 
1.497 0.000184077 0.69255 0 0 0.4102 0.988 0.826 0 6.90174 0 0.000321561 2.15971 
1.498 0.000183583 0.692807 0 0 0.4106 0.988 0.826 0 6.90149 0.002 0.000320751 2.16013 
1.499 0.000183115 0.693062 0 0 0.411 0.988 0.829 0 6.90124 0.002 0.000319983 2.16055 
1.5 0.000182659 0.693316 0 0 0.4114 0.988 0.83 0 6.90098 0.001 0.000319233 2.16096 
1.501 0.000182209 0.693568 0 0 0.4122 0.988 0.831 0 6.90073 0 0.000318495 2.16137 
1.502 0.000181765 0.693819 0 0 0.4126 0.988 0.831 0 6.90048 0 0.000317765 2.16178 
1.503 0.000181325 0.694068 0 0 0.4136 0.988 0.831 0 6.90023 0.001 0.000317042 2.16219 
1.504 0.00018089 0.694316 0 0 0.4144 0.988 0.831 0 6.89999 0.001 0.000316326 2.16259 
1.505 0.000180458 0.694563 0 0 0.4146 0.988 0.831 0 6.89974 0.001 0.000315616 2.16299 
1.506 0.00018003 0.694808 0 0 0.4154 0.988 0.831 0 6.89949 0.002 0.000314912 2.16339 
1.507 0.000179605 0.695052 0 0 0.4162 0.988 0.831 0 6.89925 0.004 0.000314213 2.16379 
1.508 0.000179184 0.695295 0 0 0.4166 0.989 0.833 0 6.899 0.003 0.000313519 2.16419 
1.509 0.000178765 0.695536 0 0 0.4174 0.989 0.834 0 6.89876 0.001 0.00031283 2.16458 
1.51 0.000178349 0.695777 0 0 0.4184 0.99 0.834 0 6.89851 0 0.000312145 2.16497 
1.511 0.000177936 0.696016 0 0 0.419 0.99 0.834 0 6.89827 0 0.000311465 2.16536 
1.512 0.000177526 0.696254 0 0 0.4196 0.99 0.835 0 6.89803 0.001 0.000310789 2.16574 
1.513 0.000177119 0.69649 0 0 0.4198 0.99 0.835 0 6.89778 0 0.000310117 2.16613 
1.514 0.000176714 0.696726 0 0 0.4204 0.99 0.835 0 6.89754 0.001 0.00030945 2.16651 
1.515 0.000176311 0.69696 0 0 0.4212 0.99 0.835 0 6.8973 0 0.000308786 2.16689 
1.516 0.000175911 0.697193 0 0 0.422 0.99 0.835 0 6.89706 0.001 0.000308126 2.16727 
1.517 0.000175513 0.697425 0 0 0.4226 0.99 0.835 0 6.89683 0.003 0.00030747 2.16765 
1.518 0.000175118 0.697656 0 0 0.4244 0.99 0.836 0 6.89659 0.002 0.000306818 2.16802 
1.519 0.000174725 0.697885 0 0 0.4252 0.99 0.837 0 6.89635 0 0.000306169 2.16839 
1.52 0.000174334 0.698114 0 0 0.426 0.991 0.838 0 6.89611 0.001 0.000305524 2.16876 
1.521 0.000173945 0.698341 0 0 0.4264 0.991 0.838 0 6.89588 0.003 0.000304882 2.16913 
1.522 0.000173559 0.698568 0 0 0.4274 0.991 0.839 0 6.89564 0.003 0.000304244 2.1695 
1.523 0.000173175 0.698793 0 0 0.4284 0.991 0.84 0 6.89541 0.001 0.00030361 2.16986 
1.524 0.000172793 0.699017 0 0 0.4292 0.993 0.84 0 6.89517 0.001 0.000302979 2.17022 
1.525 0.000172414 0.69924 0 0 0.43 0.994 0.84 0 6.89494 0 0.000302351 2.17059 
1.526 0.000172036 0.699462 0 0 0.4316 0.994 0.84 0 6.89471 0 0.000301727 2.17095 
1.527 0.000171661 0.699683 0 0 0.4328 0.994 0.841 0 6.89448 0.001 0.000301107 2.1713 
1.528 0.000171287 0.699903 0 0 0.433 0.994 0.841 0 6.89425 0.002 0.000300489 2.17166 
1.529 0.000171504 0.700121 0 0 0.434 0.994 0.841 0 6.89402 0 0.000300723 2.17201 
1.53 0.000170689 0.700339 0 0 0.4358 0.994 0.841 0 6.89379 0.001 0.000299493 2.17236 
1.531 0.000170221 0.700556 0 0 0.437 0.994 0.841 0 6.89356 0.003 0.000298724 2.17271 
1.532 0.000169828 0.700772 0 0 0.4382 0.994 0.841 0 6.89333 0.003 0.000298074 2.17306 
1.533 0.000169457 0.700986 0 0 0.439 0.994 0.841 0 6.8931 0.001 0.000297459 2.17341 
1.534 0.000169093 0.7012 0 0 0.4398 0.995 0.841 0 6.89287 0.002 0.000296858 2.17375 
1.535 0.000168734 0.701412 0 0 0.4406 0.995 0.842 0 6.89265 0 0.000296262 2.17409 
1.536 0.000168376 0.701624 0 0 0.4412 0.995 0.844 0 6.89242 0.001 0.00029567 2.17444 
1.537 0.00016832 0.701834 0 0 0.4426 0.995 0.844 0 6.8922 0 0.000295547 2.17477 
1.538 0.000167749 0.702043 0 0 0.4434 0.995 0.844 0 6.89197 0.001 0.000294629 2.17511 
1.539 0.000167342 0.702252 0 0 0.4436 0.996 0.844 0 6.89175 0 0.000293955 2.17545 
1.54 0.000166976 0.702459 0 0 0.4444 0.996 0.844 0 6.89153 0.001 0.000293349 2.17578 
1.541 0.000166625 0.702666 0 0 0.446 0.996 0.844 0 6.8913 0.002 0.000292765 2.17612 
1.542 0.000166278 0.702871 0 0 0.4464 0.996 0.844 0 6.89108 0.001 0.00029219 2.17645 
1.543 0.000165934 0.703076 0 0 0.447 0.996 0.845 0 6.89086 0 0.00029162 2.17678 
1.544 0.000165593 0.703279 0 0 0.4476 0.996 0.845 0 6.89064 0 0.000291053 2.1771 
1.545 0.000165253 0.703482 0 0 0.4478 0.996 0.846 0 6.89042 0.002 0.00029049 2.17743 
1.546 0.000164916 0.703683 0 0 0.4482 0.996 0.846 0 6.8902 0.001 0.000289929 2.17775 
1.547 0.00016458 0.703883 0 0 0.4488 0.996 0.846 0 6.88998 0 0.000289372 2.17808 
1.548 0.000164246 0.704083 0 0 0.4504 0.996 0.846 0 6.88976 0.001 0.000288817 2.1784 
1.549 0.000163915 0.704281 0 0 0.4506 0.996 0.846 0 6.88954 0.002 0.000288266 2.17872 
1.55 0.000163584 0.704479 0 0 0.4508 0.995 0.846 0 6.88933 0.002 0.000287717 2.17903 
1.551 0.000163256 0.704675 0 0 0.4514 0.995 0.846 0 6.88911 0 0.000287172 2.17935 
1.552 0.00016293 0.704871 0 0 0.4516 0.995 0.847 0 6.88889 0.002 0.000286629 2.17966 
1.553 0.000162605 0.705066 0 0 0.4526 0.995 0.847 0 6.88868 0.004 0.00028609 2.17998 
1.554 0.000162283 0.705259 0 0 0.4532 0.994 0.847 0 6.88846 0.001 0.000285553 2.18029 
1.555 0.000161962 0.705452 0 0 0.4542 0.994 0.847 0 6.88825 0.002 0.000285019 2.1806 
1.556 0.000161643 0.705644 0 0 0.455 0.994 0.847 0 6.88804 0.002 0.000284488 2.1809 
1.557 0.000161325 0.705835 0 0 0.4552 0.994 0.847 0 6.88782 0.002 0.00028396 2.18121 
1.558 0.00016101 0.706024 0 0 0.4554 0.994 0.847 0 6.88761 0 0.000283434 2.18151 
1.559 0.000160696 0.706213 0 0 0.4562 0.994 0.847 0 6.8874 0.001 0.000282912 2.18182 
1.56 0.000160384 0.706401 0 0 0.4564 0.994 0.848 0 6.88719 0.001 0.000282392 2.18212 
1.561 0.000160073 0.706588 0 0 0.4566 0.994 0.848 0 6.88698 0.001 0.000281875 2.18242 
1.562 0.000170632 0.706767 1.06925e-06 0.0002 0.458 0.994 0.849 0 6.88677 0.002 0.000288714 2.1827 
1.563 0.000172691 0.706936 1.0616e-06 0.0002 0.4588 0.994 0.849 0 6.88656 0.001 0.00029019 2.18297 
1.564 0.000184882 0.707093 2.123e-06 0.0004 0.4592 0.994 0.849 0 6.88635 0.003 0.000298264 2.18323 
1.565 0.000185673 0.707246 2.1118e-06 0.0004 0.4604 0.994 0.849 0 6.88614 0.001 0.000299092 2.18347 
1.566 0.000190881 0.707396 3.18144e-06 0.0006 0.4608 0.994 0.849 0 6.88593 0 0.000303638 2.18371 
1.567 0.000198264 0.707533 3.15641e-06 0.0006 0.4614 0.994 0.849 0 6.88572 0.001 0.000307629 2.18393 
1.568 0.000198301 0.707673 3.14197e-06 0.0006 0.4624 0.994 0.849 0 6.88551 0.001 0.000307716 2.18415 
1.569 0.000209861 0.707806 4.14333e-06 0.0008 0.4624 0.993 0.85 0 6.88531 0 0.000310351 2.18436 
1.57 0.00021028 0.707932 4.11463e-06 0.0008 0.4626 0.993 0.85 0 6.8851 0.001 0.000310868 2.18456 
1.571 0.000209876 0.70806 4.08823e-06 0.0008 0.464 0.993 0.85 0 6.88489 0 0.000310591 2.18477 
1.572 0.000221141 0.708181 5.04866e-06 0.001 0.4644 0.994 0.85 0 6.88469 0 0.000313372 2.18496 
1.573 0.000209129 0.708312 4.03718e-06 0.0008 0.465 0.994 0.85 0 6.88448 0 0.000310115 2.18516 
1.574 0.000208459 0.708444 4.01631e-06 0.0008 0.4654 0.994 0.85 0 6.88428 0.001 0.000309468 2.18537 
1.575 0.000196362 0.708586 3.03489e-06 0.0006 0.4658 0.994 0.85 0 6.88407 0.003 0.000305804 2.1856 
1.576 0.000195465 0.708732 3.02853e-06 0.0006 0.4662 0.994 0.85 0 6.88386 0.001 0.00030475 2.18583 
1.577 0.000206567 0.70887 3.98221e-06 0.0008 0.4668 0.994 0.851 0 6.88366 0.001 0.000307408 2.18605 
1.578 0.000196319 0.709006 3.00912e-06 0.0006 0.4676 0.994 0.851 0 6.88346 0.001 0.000305164 2.18626 
1.579 0.000194521 0.709152 3.00507e-06 0.0006 0.468 0.993 0.852 0 6.88325 0.002 0.000303515 2.18649 
1.58 0.000194054 0.709297 3.00056e-06 0.0006 0.4684 0.993 0.853 0 6.88305 0.004 0.00030289 2.18672 
1.581 0.000210043 0.709429 3.89777e-06 0.0008 0.4684 0.993 0.853 0 6.88285 0.001 0.000304909 2.18693 
1.582 0.000205376 0.70956 3.86155e-06 0.0008 0.4684 0.993 0.853 0 6.88265 0.001 0.000300487 2.18714 
1.583 0.000204151 0.709692 3.82861e-06 0.0008 0.469 0.993 0.853 0 6.88244 0.001 0.000299087 2.18735 
1.584 0.000194816 0.709825 2.8873e-06 0.0006 0.4698 0.993 0.853 0 6.88224 0.001 0.000297415 2.18756 
1.585 0.000191574 0.709971 2.88204e-06 0.0006 0.4708 0.993 0.853 0 6.88204 0 0.000295432 2.18779 
1.586 0.000191041 0.710115 2.87313e-06 0.0006 0.471 0.994 0.856 0 6.88184 0.001 0.000294799 2.18801 
1.587 0.000190652 0.710258 2.86482e-06 0.0006 0.4722 0.994 0.856 0 6.88164 0 0.00029431 2.18824 
1.588 0.000190292 0.7104 2.85707e-06 0.0006 0.4734 0.994 0.856 0 6.88144 0.001 0.00029385 2.18847 
1.589 0.000189945 0.710542 2.84984e-06 0.0006 0.474 0.994 0.856 0 6.88124 0.002 0.000293402 2.18869 
1.59 0.000189609 0.710682 2.8431e-06 0.0006 0.4744 0.994 0.856 0 6.88104 0 0.000292962 2.18891 
1.591 0.000189282 0.710822 2.83682e-06 0.0006 0.4752 0.994 0.856 0 6.88084 0.001 0.000292529 2.18913 
1.592 0.00017787 0.710971 1.92584e-06 0.0004 0.4756 0.994 0.856 0 6.88065 0.002 0.000288753 2.18937 
1.593 0.000166651 0.711133 9.82434e-07 0.0002 0.477 0.995 0.856 0 6.88045 0.001 0.000280958 2.18964 
1.594 0.000165204 0.711295 9.8221e-07 0.0002 0.4778 0.995 0.856 0 6.88025 0.001 0.000278817 2.1899 
1.595 0.000164628 0.711455 9.82009e-07 0.0002 0.4782 0.995 0.856 0 6.88006 0 0.000277875 2.19015 
1.596 0.000164234 0.711613 9.8186e-07 0.0002 0.479 0.995 0.856 0 6.87986 0.001 0.000277247 2.19041 
1.597 0.00016394 0.711769 9.81671e-07 0.0002 0.4802 0.995 0.856 0 6.87967 0.001 0.000276731 2.19066 
1.598 0.00016365 0.711924 9.81531e-07 0.0002 0.4808 0.995 0.857 0 6.87947 0 0.000276248 2.19091 
1.599 0.000163371 0.712078 9.8141e-07 0.0002 0.4812 0.995 0.858 0 6.87928 0.001 0.000275784 2.19115 
1.6 0.0001631 0.71223 9.81307e-07 0.0002 0.4826 0.995 0.858 0 6.87908 0.002 0.000275333 2.1914 
1.601 0.000162836 0.712381 9.81218e-07 0.0002 0.4832 0.995 0.86 0 6.87889 0 0.000274892 2.19164 
1.602 0.000162576 0.712531 9.81145e-07 0.0002 0.4846 0.996 0.86 0 6.8787 0.001 0.000274458 2.19188 
1.603 0.000174408 0.712668 2.05779e-06 0.0004 0.4858 0.996 0.86 0 6.87851 0 0.00028209 2.1921 
1.604 0.000175489 0.712799 2.05123e-06 0.0004 0.4864 0.996 0.86 0 6.87831 0.002 0.000283112 2.19231 
1.605 0.000175414 0.71293 2.04561e-06 0.0004 0.4866 0.996 0.86 0 6.87812 0 0.000282976 2.19252 
1.606 0.000162919 0.713078 9.80989e-07 0.0002 0.4866 0.996 0.86 0 6.87793 0 0.00027483 2.19275 
1.607 0.00016175 0.713224 9.80978e-07 0.0002 0.4872 0.996 0.86 0 6.87774 0 0.000273065 2.19299 
1.608 0.000161276 0.713369 9.80978e-07 0.0002 0.4876 0.996 0.86 0 6.87755 0 0.000272283 2.19322 
1.609 0.000160965 0.713512 9.80988e-07 0.0002 0.4878 0.996 0.86 0 6.87736 0.001 0.000271764 2.19345 
1.61 0.000160703 0.713655 9.81007e-07 0.0002 0.488 0.996 0.86 0 6.87717 0.001 0.000271323 2.19367 
1.611 0.000160456 0.713797 9.81035e-07 0.0002 0.4892 0.996 0.86 0 6.87698 0.002 0.00027091 2.1939 
1.612 0.000149141 0.71395 0 0 0.4896 0.997 0.861 0 6.87679 0 0.000263332 2.19415 
1.613 0.000147808 0.714104 0 0 0.4904 0.997 0.861 0 6.87661 0.001 0.000261347 2.19439 
1.614 0.000158726 0.714247 1.08029e-06 0.0002 0.4914 0.997 0.862 0 6.87642 0.001 0.000268131 2.19462 
